1,0.987952,0.995117,0.983611,0.999951,0.989273,0.027388,0.999853,0.998607,0.997122,1,1,0.99648,0.966898,0.999093,0.000316,0.999846,0.114493,0.999829,0.995549,0.000316,0.000316,0.999836,0.999706,0.10073,0.998522,1,0.76603216,,,1,0.570237262
1,0.001072,0.001043,0.006238,0.000316,0.000316,0.003315,0.000316,0.003514,0.001963,0.058701,0.000329,0.003424,0.021588,0.001079,0.000316,0.000316,0.036352,0.000316,0.002031,0.000316,0.000316,0.000641,0.000485,0.161043,0.000468,1,0.01223256,,,1,0.233851135
1,0.987952,0.994413,0.983611,0.999951,0.989273,0.000316,0.999853,0.99861,0.997122,0.999991,1,0.99648,0.966898,0.999099,0.000316,0.999846,0.102228,0.999829,0.995549,0.000316,0.000316,0.999836,0.999706,0.129608,0.99821,1,0.76557316,,,1,0.569026967
1,0.001072,0.003055,0.010813,0.000316,0.000316,0.000316,0.000316,0.000822,0.002452,0.000316,0.000316,0.003517,0.022604,0.000752,0.000316,0.000316,0.057773,0.000316,0.002027,0.000316,0.000316,0.000316,0.000316,0.177058,0.000529,1,0.01146328,,,1,0.233868429
1,0.987952,0.995117,0.839363,0.999951,0.989273,0.000316,0.999852,0.998596,0.997122,1,0.99999,0.99648,0.966898,0.999093,0.000316,0.999846,0.136116,0.999822,0.187261,0.000316,0.000316,0.999836,0.999706,0.147184,0.998406,1,0.72956512,,,1,0.545363102
1,0.048237,0.63825,0.030437,0.667413,0.000316,0.000316,0.81617,0.39455,0.966627,0.999713,0.796846,0.925606,0.883752,0.999978,0.000316,0.999883,0.085288,0.807763,0.000427,0.000316,0.000316,0.999646,0.995596,0.142272,0.998874,1,0.52795632,,,,
1,0.000316,0.060951,0.010546,0.000316,0.004438,0.000316,0.000316,0.004839,0.008599,0.000316,0.000316,0.000316,0.002108,0.000743,0.000316,0.0006,0.046901,0.000316,0.005532,0.000316,0.000316,0.002262,0.000316,0.15394,0.000316,1,0.01222268,,,,
1,0.000316,0.004887,0.010692,0.000316,0.000468,0.000316,0.000316,0.000316,0.000316,0.000316,0.000316,0.000316,0.003401,0.000316,0.000316,0.000316,0.033979,0.000316,0.000316,0.000316,0.000316,0.000352,0.000316,0.137495,0.000316,1,0.00787848,,,,
1,0.000316,0.004919,0.014125,0.000316,0.000468,0.000316,0.000316,0.000316,0.000316,0.000316,0.000316,0.000316,0.003555,0.000316,0.000316,0.000316,0.030317,0.000316,0.000316,0.000316,0.000316,0.000353,0.000316,0.14633,0.000316,1,0.0082302,,,,
1,0.988983,0.990723,0.982629,0.999973,0.987812,0.000316,0.001705,0.999693,0.999596,0.000316,0.000316,0.974693,0.986096,0.105707,0.000316,0.002839,0.076017,0.999502,0.99681,0.000316,0.000316,0.372341,0.001772,0.110852,0.020178,1,0.46399268,,,,
1,0.000316,0.002984,0.003069,0.000956,0.000451,0.000316,0.000378,0.011761,0.00227,0.976702,0.00811,0.000525,0.000815,0.000452,0.000316,0.005273,0.054207,0.000316,0.000316,0.000316,0.000316,0.001293,0.016714,0.117868,0.963136,1,0.08676704,,,,
1,0.988991,0.993357,0.982904,0.999973,0.988805,0.031662,0.999857,0.999726,0.999596,0.999975,1,0.999999,0.986096,0.999983,0.000316,0.999913,0.113229,0.999761,0.997592,0.000316,0.000316,0.999646,0.999709,0.102999,0.998874,1,0.7673438,,,,
1,0.000316,0.002386,0.025073,0.000316,0.002372,0.006348,0.000968,0.033607,0.005056,0.000316,0.000316,0.000316,0.001727,0.000557,0.000316,0.0014,0.046033,0.000316,0.000316,0.000316,0.000316,0.000886,0.000316,0.123501,0.000316,1,0.01014824,,,,
1,0.984856,0.993435,0.982904,0.999973,0.988805,0.000316,0.999858,0.999726,0.999596,0.999975,0.999994,0.999995,0.986096,0.999978,0.000316,0.999913,0.123101,0.99979,0.997592,0.000316,0.000316,0.999646,0.999709,0.089149,0.998006,1,0.76573444,,,,
1,0.988983,0.993435,0.983082,0.999974,0.988805,0.000316,0.999857,0.999726,0.999596,0.999975,1,0.999999,0.986096,0.999978,0.000316,0.999913,0.102093,0.999757,0.997592,0.000316,0.000316,0.999646,0.999709,0.140361,0.998718,1,0.76714236,,,,
1,0.000316,0.004919,0.014072,0.000316,0.000468,0.000316,0.000316,0.000316,0.000316,0.000316,0.000316,0.000316,0.003556,0.000316,0.000316,0.000316,0.022908,0.000316,0.000316,0.000316,0.000316,0.000353,0.000316,0.154169,0.000316,1,0.00824532,,,,
1,0.988983,0.993435,0.982904,0.999973,0.988805,0.027388,0.999857,0.999726,0.999596,0.999975,1,0.999999,0.986096,0.999978,0.000316,0.999913,0.115837,0.99979,0.997592,0.000316,0.000316,0.999646,0.999709,0.073408,0.998874,1,0.76609728,,,,
1,0.000316,0.002725,0.005531,0.000316,0.000427,0.003315,0.000316,0.004633,0.000512,0.058675,0.000329,0.000316,0.00239,0.001964,0.000316,0.000316,0.037697,0.000316,0.000316,0.000316,0.000316,0.00045,0.000488,0.133721,0.000316,1,0.01025332,,,,
1,0.988983,0.992732,0.982904,0.999973,0.988805,0.000316,0.999857,0.999729,0.999596,0.999966,1,0.999999,0.986096,0.999984,0.000316,0.999913,0.103573,0.99979,0.997592,0.000316,0.000316,0.999646,0.999709,0.102286,0.998562,1,0.76563836,,,,
1,0.000316,0.004737,0.01152,0.000316,0.000468,0.000316,0.000316,0.000316,0.000316,0.000316,0.000316,0.000316,0.003406,0.000316,0.000316,0.000355,0.059118,0.000316,0.000316,0.000316,0.000316,0.000316,0.000316,0.149736,0.000316,1,0.00940112,,,,
1,0.988983,0.993435,0.838656,0.999973,0.988805,0.000316,0.999856,0.999715,0.999596,0.999975,0.99999,0.999999,0.986096,0.999978,0.000316,0.999913,0.137461,0.999783,0.189304,0.000316,0.000316,0.999646,0.999709,0.119862,0.998758,1,0.72963028,,,,
1,0.940746,0.355185,0.952583,0.33256,0.988009,0.002333,0.183687,0.60518,0.032969,0.000316,0.203146,0.074392,0.10176,0.000316,0.006689,0.000316,0.586261,0.192001,0.997165,0.000316,0.000316,0.000316,0.004113,0.126256,0.000316,1,0.26748988,,,,
1,0.988794,0.932485,0.972474,0.99979,0.983556,0.002597,0.99978,0.994891,0.990997,0.999441,0.999992,0.999982,0.987621,0.999235,0.006689,0.999312,0.624649,0.999793,0.992059,0.000316,0.000316,0.997384,0.999718,0.114589,0.999098,1,0.78342232,,,,
1,0.989027,0.998322,0.993712,0.999983,0.988462,0.002597,0.999994,0.999943,0.999608,0.999439,0.999992,0.999997,0.988913,0.999987,0.006689,0.999973,0.637571,0.999803,0.997592,0.000316,0.000316,0.999998,0.999725,0.131034,0.999086,1,0.78928316,,,,
1,0.989027,0.998354,0.997145,0.999983,0.988462,0.002597,0.999995,0.999951,0.99961,0.999441,0.999992,0.999999,0.989067,0.999988,0.006689,0.999978,0.641232,0.999803,0.997592,0.000316,0.000316,0.999999,0.999729,0.122199,0.999102,1,0.78922264,,,,
1,0.000316,0.002712,0.000391,0.000316,0.000316,0.002597,0.998152,0.000316,0.000316,0.99944,0.99992,0.025306,0.000584,0.89427,0.006689,0.997074,0.595533,0.000316,0.000781,0.000316,0.000316,0.627305,0.997938,0.157677,0.978696,1,0.33150372,,,,
1,0.988993,0.99642,0.979952,0.999017,0.988445,0.002597,0.999479,0.987968,0.997327,0.022714,0.991882,0.999473,0.984697,0.999526,0.006689,0.994639,0.617343,0.999787,0.997589,0.000316,0.000316,0.998353,0.982995,0.15066,0.035737,1,0.70891656,,,,
1,0.000316,0.000316,0.000316,0.000316,0.00081,0.029065,0.000316,0.000316,0.000316,0.000559,0.000316,0.000316,0.000584,0.000316,0.006689,0.000316,0.558321,0.000316,0.000316,0.000316,0.000316,0.000316,0.000316,0.16553,0.000316,1,0.03068984,,,,
1,0.989011,0.991049,0.957947,0.999752,0.985622,0.003752,0.998889,0.966122,0.99454,0.9994,0.999974,0.99986,0.98724,0.999421,0.006689,0.998513,0.625516,0.999802,0.997552,0.000316,0.000316,0.99876,0.999587,0.145028,0.998715,1,0.78573492,,,,
1,0.004127,0.000316,0.000316,0.000316,0.00081,0.002597,0.000316,0.000316,0.000316,0.000559,0.000316,0.000316,0.000584,0.000316,0.006689,0.000316,0.548449,0.000316,0.000316,0.000316,0.000316,0.000316,0.000316,0.179379,0.000868,1,0.02996472,,,,
1,0.000316,0.000316,0.000316,0.000316,0.00081,0.002614,0.000316,0.000316,0.000316,0.000559,0.000316,0.000316,0.000584,0.000316,0.006689,0.000316,0.569456,0.000316,0.000316,0.000316,0.000316,0.000316,0.000316,0.128168,0.000316,1,0.02858272,,,,
1,0.989027,0.998354,0.997093,0.999983,0.988462,0.002597,0.999995,0.99995,0.99961,0.999441,0.999992,0.999999,0.989068,0.999988,0.006689,0.999978,0.648641,0.999803,0.997592,0.000316,0.000316,0.999999,0.999729,0.11436,0.999101,1,0.78920332,,,,
1,0.000316,0.000316,0.000316,0.000316,0.00081,0.024791,0.000316,0.000316,0.000316,0.000559,0.000316,0.000316,0.000584,0.000316,0.006689,0.000316,0.555712,0.000316,0.000316,0.000316,0.000316,0.000316,0.000316,0.195121,0.000316,1,0.03159816,,,,
1,0.989024,0.99616,0.977489,0.99998,0.988422,0.000718,0.999809,0.995096,0.999084,0.94074,0.999663,0.999902,0.987902,0.998014,0.006689,0.999772,0.633853,0.999724,0.99758,0.000316,0.000316,0.999196,0.999221,0.134808,0.99899,1,0.78569872,,,,
1,0.000316,0.000704,0.000316,0.000316,0.00081,0.002597,0.000316,0.000316,0.000316,0.00055,0.000316,0.000316,0.000584,0.000316,0.006689,0.000316,0.567976,0.000316,0.000316,0.000316,0.000316,0.000316,0.000316,0.166243,0.000316,1,0.030061,,,,
1,0.989024,0.998172,0.994541,0.999981,0.988462,0.002597,0.99978,0.999433,0.999573,0.999426,0.999992,0.999996,0.988919,0.999845,0.006689,0.999558,0.612432,0.999803,0.997576,0.000316,0.000316,0.999908,0.999556,0.118793,0.99905,1,0.78774952,,,,
1,0.000316,0.000316,0.144364,0.000316,0.00081,0.002597,0.000316,0.000316,0.000316,0.000559,0.000316,0.000316,0.000584,0.000316,0.006689,0.000316,0.534088,0.000316,0.808288,0.000316,0.000316,0.000316,0.000316,0.148667,0.000316,1,0.06606808,,,,
1,0.048281,0.634902,0.02903,0.666275,0.002004,0.000316,0.814682,0.384239,0.962554,0.999696,0.796844,0.920002,0.54052,0.999615,0.000316,0.999118,0.084402,0.807365,0.002441,0.000316,0.000316,0.999205,0.995557,0.15198,0.997468,1,0.51349776,,,,
1,0.000316,0.057602,0.009139,0.000954,0.002449,0.000316,0.001411,0.005473,0.004526,0.000316,0.000316,0.005588,0.34534,0.000381,0.000316,0.000316,0.046014,0.000426,0.002664,0.000316,0.000316,0.001821,0.000316,0.163648,0.00163,1,0.0260764,,,,
1,0.000316,0.008235,0.0121,0.001148,0.002457,0.000316,0.001625,0.010525,0.004084,0.000316,0.000316,0.005603,0.346632,0.000371,0.000316,0.000825,0.033093,0.000436,0.002868,0.000316,0.000316,0.000794,0.000316,0.147203,0.001618,1,0.0232858,,,,
1,0.000316,0.008268,0.015532,0.001148,0.002457,0.000316,0.001626,0.010532,0.004087,0.000316,0.000316,0.005605,0.346786,0.000373,0.000316,0.00083,0.029431,0.000436,0.002868,0.000316,0.000316,0.000794,0.000316,0.156038,0.001634,1,0.02363892,,,,
1,0.989027,0.987375,0.981222,0.998836,0.985823,0.000316,0.000316,0.989382,0.995523,0.000316,0.000316,0.969088,0.642865,0.105345,0.000316,0.002074,0.07513,0.999105,0.993942,0.000316,0.000316,0.3719,0.001733,0.12056,0.018772,1,0.44919656,,,,
1,0.000316,0.006333,0.001661,0.000316,0.00244,0.000316,0.00111,0.00145,0.001803,0.976684,0.008108,0.005079,0.342416,0.000316,0.000316,0.004509,0.053321,0.00042,0.002866,0.000316,0.000316,0.000852,0.016676,0.127576,0.961731,1,0.10068988,,,,
1,0.989035,0.990009,0.981497,0.998836,0.986815,0.031662,0.998369,0.989415,0.995523,0.999957,0.999998,0.994395,0.642865,0.999621,0.000316,0.999148,0.112342,0.999364,0.994723,0.000316,0.000316,0.999205,0.999671,0.112707,0.997468,1,0.75254292,,,,
1,0.000316,0.000962,0.023666,0.000916,0.000383,0.006348,0.00052,0.023296,0.000983,0.000316,0.000316,0.005466,0.344959,0.000316,0.000316,0.000636,0.045147,0.000435,0.002828,0.000316,0.000316,0.000445,0.000316,0.133209,0.001247,1,0.02375896,,,,
1,0.9849,0.990087,0.981497,0.998836,0.986815,0.000316,0.99837,0.989415,0.995523,0.999957,0.999992,0.994391,0.642865,0.999615,0.000316,0.999148,0.122215,0.999393,0.994723,0.000316,0.000316,0.999205,0.999671,0.098857,0.996601,1,0.7509336,,,,
1,0.989027,0.990087,0.981674,0.998837,0.986815,0.000316,0.998369,0.989415,0.995523,0.999957,0.999998,0.994395,0.642865,0.999615,0.000316,0.999148,0.101207,0.99936,0.994723,0.000316,0.000316,0.999205,0.999671,0.150069,0.997313,1,0.75234148,,,,
1,0.000316,0.008268,0.01548,0.001148,0.002457,0.000316,0.001626,0.010532,0.004087,0.000316,0.000316,0.005605,0.346788,0.000373,0.000316,0.00083,0.022022,0.000436,0.002868,0.000316,0.000316,0.000794,0.000316,0.163877,0.001633,1,0.02365408,,,,
1,0.989027,0.990087,0.981497,0.998836,0.986815,0.027388,0.998369,0.989415,0.995523,0.999957,0.999998,0.994395,0.642865,0.999615,0.000316,0.999148,0.114951,0.999393,0.994723,0.000316,0.000316,0.999205,0.999671,0.083116,0.997468,1,0.7512964,,,,
1,0.000316,0.006073,0.004124,0.001144,0.002416,0.003315,0.00144,0.005678,0.003561,0.058658,0.000327,0.005508,0.345621,0.001601,0.000316,0.000624,0.036811,0.000357,0.002857,0.000316,0.000316,0.000316,0.00045,0.143429,0.001521,1,0.0250838,,,,
1,0.989027,0.989383,0.981497,0.998836,0.986815,0.000316,0.998369,0.989418,0.995523,0.999948,0.999998,0.994395,0.642865,0.999622,0.000316,0.999148,0.102687,0.999393,0.994723,0.000316,0.000316,0.999205,0.999671,0.111993,0.997157,1,0.75083748,,,,
1,0.000316,0.008085,0.012928,0.001146,0.002457,0.000316,0.001411,0.010015,0.00405,0.000316,0.000316,0.005602,0.346638,0.000316,0.000316,0.00041,0.058231,0.000436,0.002853,0.000316,0.000316,0.000703,0.000316,0.159443,0.001582,1,0.02475336,,,,
1,0.989027,0.990087,0.837249,0.998835,0.986815,0.000316,0.998368,0.989403,0.995523,0.999957,0.999988,0.994395,0.642865,0.999615,0.000316,0.999148,0.136575,0.999386,0.186435,0.000316,0.000316,0.999205,0.999671,0.12957,0.997352,1,0.71482932,,,,
1,0.027483,0.643124,0.008521,0.656159,0.054277,0.000316,0.816307,0.602135,0.93033,0.015013,0.796846,0.920456,0.797304,0.992326,0.000316,0.939898,0.083536,0.807453,0.00041,0.000316,0.000316,0.999557,0.995336,0.173889,0.998985,1,0.49042436,,,,
1,0.020565,0.065824,0.028412,0.011071,0.049824,0.000316,0.000316,0.991847,0.027698,0.984725,0.000316,0.005134,0.088556,0.006908,0.000316,0.059384,0.045149,0.000339,0.005515,0.000316,0.000316,0.002173,0.000316,0.185557,0.000316,1,0.10324836,,,,
1,0.020797,0.000316,0.049651,0.011264,0.054731,0.000316,0.000316,0.996899,0.036308,0.984723,0.000316,0.005149,0.089848,0.00766,0.000316,0.060045,0.032227,0.000349,0.000316,0.000316,0.000316,0.000441,0.000316,0.169112,0.000316,1,0.10089456,,,,
1,0.020797,0.000316,0.053083,0.011264,0.054731,0.000316,0.000316,0.996906,0.036311,0.984725,0.000316,0.005151,0.090002,0.007662,0.000316,0.06005,0.028565,0.000349,0.000316,0.000316,0.000316,0.000442,0.000316,0.177947,0.000316,1,0.1012458,,,,
1,0.96823,0.995597,0.943671,0.988719,0.93355,0.000316,0.001842,0.003008,0.963299,0.984724,0.000316,0.969542,0.899648,0.098056,0.000316,0.057145,0.074265,0.999192,0.996793,0.000316,0.000316,0.372252,0.001512,0.142469,0.020289,1,0.45661532,,,,
1,0.020763,0.001889,0.03589,0.010298,0.054713,0.000316,0.000515,0.984924,0.034027,0.007998,0.00811,0.004625,0.085632,0.0072,0.000316,0.054711,0.052455,0.000333,0.000316,0.000316,0.000316,0.001204,0.016454,0.149485,0.963248,1,0.09984216,,,,
1,0.968238,0.998231,0.943946,0.988719,0.934542,0.031662,0.999994,0.003041,0.963299,0.015275,1,0.994849,0.899648,0.992332,0.000316,0.939928,0.111477,0.999451,0.997575,0.000316,0.000316,0.999557,0.999449,0.134615,0.998985,1,0.67663044,,,,
1,0.020781,0.00726,0.013885,0.011033,0.05189,0.006348,0.001105,0.963078,0.031241,0.984684,0.000316,0.005012,0.088175,0.007094,0.000316,0.058584,0.044281,0.000347,0.000316,0.000316,0.000316,0.000797,0.000316,0.155118,0.000316,1,0.098117,,,,
1,0.964102,0.998309,0.943946,0.988719,0.934542,0.000316,0.999995,0.003041,0.963299,0.015275,0.999994,0.994845,0.899648,0.992326,0.000316,0.939928,0.121349,0.99948,0.997575,0.000316,0.000316,0.999557,0.999449,0.120766,0.998117,1,0.67502104,,,,
1,0.96823,0.998309,0.944123,0.98872,0.934542,0.000316,0.999994,0.003041,0.963299,0.015275,1,0.994849,0.899648,0.992326,0.000316,0.939928,0.100341,0.999447,0.997575,0.000316,0.000316,0.999557,0.999449,0.171977,0.998829,1,0.67642892,,,,
1,0.020797,0.000316,0.053031,0.011264,0.054731,0.000316,0.000316,0.996906,0.036311,0.984725,0.000316,0.005151,0.090004,0.007662,0.000316,0.06005,0.021156,0.000349,0.000316,0.000316,0.000316,0.000442,0.000316,0.185786,0.000316,1,0.101261,,,,
1,0.96823,0.998309,0.943946,0.988719,0.934542,0.027388,0.999994,0.003041,0.963299,0.015275,1,0.994849,0.899648,0.992326,0.000316,0.939928,0.114085,0.99948,0.997575,0.000316,0.000316,0.999557,0.999449,0.105024,0.998985,1,0.67538388,,,,
1,0.020794,0.002149,0.033427,0.011261,0.05469,0.003315,0.000316,0.992052,0.035785,0.926024,0.000329,0.005054,0.088837,0.005688,0.000316,0.059844,0.035945,0.000316,0.000316,0.000316,0.000316,0.000361,0.000316,0.165338,0.000316,1,0.09773684,,,,
1,0.96823,0.997606,0.943946,0.988719,0.934542,0.000316,0.999994,0.003044,0.963299,0.015266,1,0.994849,0.899648,0.992333,0.000316,0.939928,0.101821,0.99948,0.997575,0.000316,0.000316,0.999557,0.999449,0.133902,0.998674,1,0.67492504,,,,
1,0.020795,0.000316,0.050479,0.011262,0.05473,0.000316,0.000316,0.996388,0.036274,0.98471,0.000316,0.005148,0.089854,0.007519,0.000316,0.05963,0.057366,0.000349,0.000316,0.000316,0.000316,0.000351,0.000316,0.181352,0.000316,1,0.10237468,,,,
1,0.96823,0.998309,0.799698,0.988719,0.934542,0.000316,0.999993,0.00303,0.963299,0.015275,0.99999,0.994849,0.899648,0.992326,0.000316,0.939928,0.135709,0.999473,0.189287,0.000316,0.000316,0.999557,0.999449,0.151478,0.998869,1,0.63891688,,,,
1,0.100162,0.586332,0.138282,0.076702,0.009539,0.003791,0.724659,0.605132,0.859977,0.995503,0.786829,0.820003,0.299524,0.718343,0.000316,0.918764,0.609375,0.800456,0.06694,0.000316,0.000316,0.571525,0.987336,0.164072,0.881001,1,0.4690078,,,,
1,0.14821,0.009033,0.158173,0.590528,0.005086,0.004055,0.091434,0.994843,0.098051,0.004235,0.010017,0.105587,0.586336,0.280892,0.000316,0.080518,0.647763,0.007336,0.061835,0.000316,0.000316,0.425858,0.008269,0.152405,0.118098,1,0.1835804,,,,
1,0.148443,0.056805,0.179411,0.590721,0.009992,0.004055,0.091648,0.999896,0.106662,0.004233,0.010017,0.105602,0.587629,0.281644,0.000316,0.081179,0.660684,0.007346,0.067367,0.000316,0.000316,0.428473,0.008276,0.168849,0.118086,1,0.18871864,,,,
1,0.148443,0.056837,0.182844,0.590721,0.009992,0.004055,0.09165,0.999903,0.106665,0.004235,0.010017,0.105604,0.587783,0.281646,0.000316,0.081184,0.664346,0.007346,0.067367,0.000316,0.000316,0.428474,0.00828,0.160015,0.118101,1,0.18865824,,,,
1,0.840584,0.938805,0.81391,0.409262,0.978288,0.004055,0.089806,0.000316,0.892946,0.004234,0.009944,0.86909,0.401868,0.175928,0.000316,0.078279,0.618647,0.992195,0.929443,0.000316,0.000316,0.05578,0.006488,0.195493,0.097696,1,0.3761602,,,,
1,0.148408,0.054902,0.16565,0.589755,0.009975,0.004055,0.091133,0.98792,0.104381,0.972492,0.001906,0.105078,0.583412,0.281183,0.000316,0.075845,0.640456,0.00733,0.067365,0.000316,0.000316,0.426828,0.008455,0.188476,0.845263,1,0.25444864,,,,
1,0.840592,0.941439,0.814185,0.409262,0.97928,0.027607,0.908346,0.000316,0.892946,0.995765,0.989983,0.894396,0.401868,0.718348,0.000316,0.918794,0.581435,0.992454,0.930225,0.000316,0.000316,0.571525,0.99145,0.203346,0.881001,1,0.63542044,,,,
1,0.148426,0.049532,0.143646,0.59049,0.007152,0.002293,0.090544,0.966075,0.101594,0.004195,0.009999,0.105464,0.585955,0.281078,0.000316,0.079718,0.64863,0.007344,0.067327,0.000316,0.000316,0.427234,0.008137,0.182844,0.117715,1,0.1850536,,,,
1,0.836457,0.941517,0.814185,0.409262,0.97928,0.004055,0.908347,0.000316,0.892946,0.995765,0.989978,0.894392,0.401868,0.718343,0.000316,0.918794,0.571563,0.992483,0.930225,0.000316,0.000316,0.571525,0.99145,0.217195,0.880133,1,0.63444108,,,,
1,0.840584,0.941517,0.814363,0.409263,0.97928,0.004072,0.908346,0.000316,0.892946,0.995765,0.989983,0.894396,0.401868,0.718343,0.000316,0.918794,0.59257,0.99245,0.930225,0.000316,0.000316,0.571525,0.99145,0.165984,0.880845,1,0.63343332,,,,
1,0.148443,0.056837,0.182791,0.590721,0.009992,0.004055,0.09165,0.999902,0.106664,0.004235,0.010017,0.105604,0.587784,0.281646,0.000316,0.081184,0.671755,0.007346,0.067367,0.000316,0.000316,0.428474,0.00828,0.152175,0.1181,1,0.1886388,,,,
1,0.840584,0.941517,0.814185,0.409262,0.97928,0.023333,0.908346,0.000316,0.892946,0.995765,0.989983,0.894396,0.401868,0.718343,0.000316,0.918794,0.578826,0.992483,0.930225,0.000316,0.000316,0.571525,0.99145,0.232937,0.881001,1,0.63633252,,,,
1,0.14844,0.054643,0.163188,0.590718,0.009951,0.00074,0.091463,0.995048,0.106138,0.054465,0.009687,0.105507,0.586618,0.279671,0.000316,0.080978,0.656967,0.007267,0.067356,0.000316,0.000316,0.42767,0.007771,0.172623,0.117989,1,0.18943384,,,,
1,0.840584,0.940814,0.814185,0.409262,0.97928,0.004055,0.908346,0.000316,0.892946,0.995756,0.989983,0.894396,0.401868,0.718349,0.000316,0.918794,0.59109,0.992483,0.930225,0.000316,0.000316,0.571525,0.99145,0.204059,0.880689,1,0.63485612,,,,
1,0.14844,0.056655,0.18024,0.590719,0.009992,0.004055,0.091434,0.999385,0.106628,0.00422,0.010017,0.105601,0.587634,0.281502,0.000316,0.080764,0.635546,0.007346,0.067351,0.000316,0.000316,0.428383,0.008106,0.156609,0.11805,1,0.187185,,,,
1,0.840584,0.941517,0.669937,0.409262,0.97928,0.004055,0.908345,0.000316,0.892946,0.995765,0.989973,0.894396,0.401868,0.718343,0.000316,0.918794,0.557202,0.992476,0.121937,0.000316,0.000316,0.571525,0.99145,0.186483,0.880885,1,0.59473148,,,,
1,0.047392,0.522634,0.169938,0.662468,0.008915,0.000398,0.768603,0.389564,0.911618,0.994421,0.793366,0.920461,0.839011,0.99575,0.00197,0.991245,0.487115,0.807755,0.019578,0.000316,0.000316,0.99153,0.970598,0.16228,0.993069,1,0.53801244,,,,
1,0.000656,0.054665,0.189829,0.004761,0.004463,0.000662,0.04749,0.000316,0.04641,0.005318,0.00348,0.005129,0.046849,0.003485,0.00197,0.008037,0.525503,0.000316,0.014473,0.000316,0.000316,0.005854,0.025007,0.150613,0.006029,1,0.04607788,,,,
1,0.000889,0.120503,0.211067,0.004954,0.009369,0.000662,0.047705,0.005199,0.055021,0.005316,0.00348,0.005144,0.048141,0.004237,0.00197,0.008698,0.538424,0.000316,0.020005,0.000316,0.000316,0.008469,0.025014,0.167057,0.006017,1,0.05193156,,,,
1,0.000889,0.120535,0.2145,0.004954,0.009369,0.000662,0.047706,0.005207,0.055024,0.005318,0.00348,0.005145,0.048295,0.004239,0.00197,0.008703,0.542086,0.000316,0.020005,0.000316,0.000316,0.008469,0.025018,0.158222,0.006033,1,0.05187108,,,,
